id,label
2998,0
2999,0
3000,0
3001,3
3002,0
3003,1
3004,4
3005,1
3006,0
3007,4
3008,2
3009,2
3010,3
3011,2
3012,0
3013,1
3014,4
3015,2
3016,0
3017,0
3018,0
3019,1
3020,3
3021,3
3022,0
3023,1
3024,1
3025,2
3026,2
3027,0
3028,3
3029,4
3030,0
3031,4
3032,1
3033,1
3034,4
3035,3
3036,1
3037,3
3038,4
3039,4
3040,2
3041,0
3042,0
3043,2
3044,1
3045,2
3046,0
3047,0
3048,3
3049,1
3050,2
3051,2
3052,2
3053,0
3054,0
3055,4
3056,4
3057,4
3058,1
3059,1
3060,4
3061,4
3062,0
3063,3
3064,2
3065,2
3066,0
3067,1
3068,3
3069,0
3070,3
3071,3
3072,1
3073,2
3074,1
3075,4
3076,1
3077,1
3078,1
3079,2
3080,4
3081,3
3082,2
3083,1
3084,4
3085,1
3086,2
3087,0
3088,2
3089,3
3090,2
3091,1
3092,2
3093,0
3094,3
3095,1
3096,1
3097,4
3098,1
3099,4
3100,4
3101,0
3102,0
3103,4
3104,1
3105,0
3106,3
3107,3
3108,1
3109,4
3110,0
3111,0
3112,4
3113,4
3114,1
3115,4
3116,3
3117,4
3118,4
3119,4
3120,2
3121,3
3122,4
3123,3
3124,1
3125,3
3126,4
3127,0
3128,3
3129,2
3130,3
3131,4
3132,4
3133,4
3134,0
3135,0
3136,4
3137,4
3138,0
3139,1
3140,2
3141,0
3142,0
3143,2
3144,4
3145,0
3146,2
3147,0
3148,0
3149,0
3150,0
3151,3
3152,0
3153,3
3154,3
3155,3
3156,2
3157,1
3158,3
3159,0
3160,4
3161,3
3162,1
3163,2
3164,2
3165,0
3166,0
3167,2
3168,3
3169,0
3170,3
3171,1
3172,4
3173,4
3174,3
3175,4
3176,2
3177,4
3178,0
3179,0
3180,1
3181,2
3182,3
3183,1
3184,4
3185,3
3186,3
3187,1
3188,2
3189,1
3190,2
3191,0
3192,4
3193,3
3194,3
3195,3
3196,4
3197,0
3198,0
3199,3
3200,0
3201,0
3202,3
3203,0
3204,2
3205,2
3206,3
3207,2
3208,1
3209,3
3210,2
3211,4
3212,1
3213,2
3214,3
3215,3
3216,3
3217,2
3218,2
3219,3
3220,4
3221,4
3222,4
3223,2
3224,0
3225,4
3226,4
3227,4
3228,1
3229,2
3230,3
3231,1
3232,2
3233,4
3234,2
3235,2
3236,2
3237,0
3238,0
3239,0
3240,4
3241,0
3242,0
3243,0
3244,2
3245,0
3246,0
3247,0
3248,3
3249,3
3250,3
3251,0
3252,1
3253,0
3254,4
3255,0
3256,3
3257,1
3258,2
3259,4
3260,4
3261,4
3262,4
3263,1
3264,1
3265,0
3266,1
3267,1
3268,3
3269,0
3270,3
3271,3
3272,3
3273,0
3274,1
3275,2
3276,2
3277,0
3278,4
3279,4
3280,2
3281,2
3282,0
3283,1
3284,2
3285,3
3286,3
3287,2
3288,2
3289,3
3290,3
3291,3
3292,4
3293,0
3294,4
3295,0
3296,2
3297,1
3298,0
3299,2
3300,3
3301,4
3302,4
3303,4
3304,0
3305,0
3306,1
3307,3
3308,3
3309,0
3310,4
3311,0
3312,1
3313,1
3314,0
3315,4
3316,3
3317,2
3318,2
3319,2
3320,1
3321,1
3322,0
3323,3
3324,1
3325,0
3326,2
3327,3
3328,1
3329,4
3330,0
3331,3
3332,2
3333,2
3334,1
3335,1
3336,2
3337,3
3338,4
3339,2
3340,2
3341,0
3342,4
3343,4
3344,4
3345,1
3346,3
3347,4
3348,3
3349,0
3350,2
3351,2
3352,0
3353,1
3354,3
3355,2
3356,0
3357,0
3358,4
3359,2
3360,4
3361,4
3362,2
3363,0
3364,1
3365,3
3366,3
3367,3
3368,2
3369,2
3370,4
3371,0
3372,1
3373,1
3374,2
3375,2
3376,2
3377,4
3378,0
3379,2
3380,4
3381,0
3382,4
3383,1
3384,3
3385,3
3386,2
3387,0
3388,1
3389,4
3390,1
3391,4
3392,3
3393,2
3394,0
3395,4
3396,0
3397,2
3398,4
3399,4
3400,4
3401,3
3402,0
3403,4
3404,4
3405,0
3406,2
3407,0
3408,1
3409,2
3410,1
3411,4
3412,1
3413,1
3414,3
3415,3
3416,3
3417,0
3418,0
3419,0
3420,0
3421,4
3422,2
3423,4
3424,3
3425,0
3426,3
3427,2
3428,0
3429,4
3430,2
3431,0
3432,4
3433,3
3434,0
3435,3
3436,3
3437,0
3438,0
3439,2
3440,0
3441,4
3442,4
3443,0
3444,0
3445,4
3446,2
3447,0
3448,0
3449,0
3450,0
3451,0
3452,2
3453,3
3454,2
3455,3
3456,3
3457,4
3458,4
3459,2
3460,4
3461,1
3462,0
3463,4
3464,3
3465,3
3466,1
3467,4
3468,3
3469,2
3470,2
3471,4
3472,0
3473,0
3474,0
3475,4
3476,4
3477,3
3478,0
3479,2
3480,3
3481,0
3482,3
3483,2
3484,2
3485,2
3486,4
3487,0
3488,2
3489,2
3490,1
3491,1
3492,0
3493,2
3494,0
3495,2
3496,0
3497,4
3498,4
3499,1
3500,2
3501,4
3502,3
3503,4
3504,3
3505,1
3506,3
3507,0
3508,0
3509,4
3510,3
3511,4
3512,0
3513,4
3514,3
3515,2
3516,3
3517,4
3518,2
3519,0
3520,0
3521,0
3522,0
3523,0
3524,3
3525,3
3526,0
3527,1
3528,4
3529,0
3530,0
3531,4
3532,4
3533,2
3534,1
3535,1
3536,2
3537,0
3538,0
3539,0
3540,1
3541,0
3542,2
3543,0
3544,0
3545,0
3546,1
3547,4
3548,3
3549,4
3550,2
3551,2
3552,2
3553,3
3554,0
3555,2
3556,4
3557,4
3558,3
3559,3
3560,1
3561,0
3562,4
3563,1
3564,2
3565,1
3566,2
3567,2
3568,4
3569,4
3570,0
3571,0
3572,0
3573,0
3574,1
3575,0
3576,1
3577,3
3578,0
3579,1
3580,0
3581,3
3582,0
3583,1
3584,4
3585,1
3586,0
3587,1
3588,0
3589,4
3590,2
3591,0
3592,0
3593,2
3594,1
3595,1
3596,0
3597,0
3598,4
3599,3
3600,1
3601,0
3602,0
3603,0
3604,0
3605,3
3606,0
3607,2
3608,1
3609,2
3610,3
3611,2
3612,0
3613,2
3614,0
3615,3
3616,2
3617,3
3618,4
3619,3
3620,3
3621,2
3622,3
3623,2
3624,4
3625,0
3626,3
3627,3
3628,3
3629,4
3630,2
3631,3
3632,4
3633,2
3634,3
3635,3
3636,0
3637,1
3638,2
3639,0
3640,2
3641,0
3642,3
3643,2
3644,0
3645,0
3646,1
3647,4
3648,4
3649,4
3650,2
3651,2
3652,1
3653,3
3654,1
3655,3
3656,3
3657,2
3658,2
3659,3
3660,2
3661,3
3662,1
3663,2
3664,1
3665,3
3666,3
3667,3
3668,3
3669,4
3670,2
3671,0
3672,0
3673,4
3674,0
3675,0
3676,2
3677,1
3678,0
3679,0
3680,1
3681,3
3682,2
3683,2
3684,3
3685,0
3686,2
3687,0
3688,1
3689,1
3690,3
3691,4
3692,1
3693,2
3694,3
3695,1
3696,0
3697,0
3698,2
3699,3
3700,1
3701,2
3702,2
3703,4
3704,0
3705,3
3706,1
3707,0
3708,2
3709,3
3710,1
3711,4
3712,0
3713,4
3714,0
3715,0
3716,1
3717,4
3718,1
3719,1
3720,0
3721,1
3722,1
3723,4
3724,0
3725,1
3726,3
3727,4
3728,1
3729,0
3730,3
3731,3
3732,3
3733,4
3734,4
3735,1
3736,4
3737,4
3738,4
3739,4
3740,1
3741,2
3742,4
3743,3
3744,0
3745,3
3746,0
3747,2
3748,0
3749,0
3750,0
3751,0
3752,1
3753,1
3754,2
3755,3
3756,1
3757,2
3758,2
3759,0
3760,3
3761,1
3762,1
3763,3
3764,0
3765,3
3766,4
3767,1
3768,4
3769,0
3770,1
3771,3
3772,3
3773,4
3774,2
3775,1
3776,2
3777,0
3778,4
3779,1
3780,1
3781,3
3782,0
3783,3
3784,0
3785,1
3786,3
3787,1
3788,3
3789,0
3790,3
3791,4
3792,1
3793,2
3794,4
3795,3
3796,3
3797,0
3798,2
3799,2
3800,0
3801,4
3802,1
3803,2
3804,2
3805,0
3806,1
3807,1
3808,4
3809,0
3810,4
3811,0
3812,1
3813,0
3814,4
3815,0
3816,4
3817,1
3818,4
3819,4
3820,4
3821,2
3822,4
3823,1
3824,3
3825,2
3826,1
3827,0
3828,0
3829,0
3830,3
3831,0
3832,4
3833,4
3834,0
3835,0
3836,0
3837,3
3838,2
3839,3
3840,3
3841,2
3842,1
3843,4
3844,4
3845,0
3846,1
3847,0
3848,3
3849,1
3850,1
3851,3
3852,2
3853,0
3854,2
3855,2
3856,1
3857,2
3858,1
3859,1
3860,4
3861,4
3862,0
3863,0
3864,0
3865,1
3866,1
3867,0
3868,0
3869,4
3870,4
3871,1
3872,1
3873,0
3874,1
3875,4
3876,1
3877,2
3878,0
3879,1
3880,3
3881,1
3882,3
3883,3
3884,4
3885,0
3886,0
3887,0
3888,4
3889,4
3890,2
3891,4
3892,4
3893,0
3894,1
3895,0
3896,4
3897,1
3898,4
3899,2
3900,0
3901,1
3902,4
3903,4
3904,2
3905,1
3906,0
3907,0
3908,3
3909,1
3910,2
3911,2
3912,0
3913,0
3914,1
3915,2
3916,4
3917,1
3918,1
3919,1
3920,0
3921,3
3922,1
3923,0
3924,1
3925,0
3926,0
3927,1
3928,2
3929,0
3930,4
3931,1
3932,0
3933,1
3934,4
3935,0
3936,4
3937,1
3938,3
3939,4
3940,0
3941,2
3942,4
3943,0
3944,1
3945,2
3946,2
3947,0
3948,1
3949,4
3950,3
3951,0
3952,0
3953,3
3954,1
3955,3
3956,1
3957,4
3958,4
3959,1
3960,3
3961,3
3962,0
3963,0
3964,3
3965,0
3966,1
3967,1
3968,4
3969,2
3970,4
3971,1
3972,1
3973,4
3974,4
3975,0
3976,4
3977,2
3978,4
3979,1
3980,4
3981,4
3982,0
3983,2
3984,2
3985,0
3986,3
3987,4
3988,2
3989,0
3990,4
3991,2
3992,0
3993,4
3994,4
3995,4
3996,0
3997,2
3998,0
3999,1
4000,0
4001,4
4002,0
4003,0
4004,0
4005,1
4006,0
4007,1
4008,0
4009,2
4010,0
4011,1
4012,2
4013,1
4014,4
4015,3
4016,3
4017,1
4018,4
4019,2
4020,0
4021,2
4022,0
4023,2
4024,1
4025,1
4026,0
4027,1
4028,4
4029,1
4030,4
4031,1
4032,1
4033,0
4034,1
4035,4
4036,0
4037,0
4038,4
4039,4
4040,4
4041,3
4042,1
4043,1
4044,2
4045,4
4046,0
4047,1
4048,2
4049,3
4050,2
4051,1
4052,3
4053,2
4054,1
4055,1
4056,0
4057,1
4058,1
4059,0
4060,1
4061,4
4062,0
4063,2
4064,4
4065,1
4066,3
4067,2
4068,1
4069,1
4070,2
4071,0
4072,4
4073,3
4074,4
4075,4
4076,3
4077,2
4078,0
4079,4
4080,3
4081,4
4082,4
4083,2
4084,4
4085,0
4086,4
4087,2
4088,1
4089,0
4090,0
4091,4
4092,2
4093,0
4094,0
4095,0
4096,0
4097,0
4098,4
4099,3
4100,4
4101,1
4102,2
4103,1
4104,2
4105,0
4106,3
4107,0
4108,1
4109,2
4110,2
4111,1
4112,3
4113,2
4114,0
4115,2
4116,4
4117,1
4118,2
4119,3
4120,1
4121,1
4122,3
4123,0
4124,2
4125,1
4126,3
4127,0
4128,3
4129,0
4130,3
4131,2
4132,1
4133,0
4134,4
4135,2
4136,2
4137,3
4138,0
4139,1
4140,1
4141,1
4142,0
4143,3
4144,1
4145,0
4146,0
4147,1
4148,0
4149,0
4150,3
4151,1
4152,2
4153,3
4154,3
4155,1
4156,1
4157,2
4158,0
4159,2
4160,4
4161,1
4162,3
4163,1
4164,1
4165,0
4166,2
4167,2
4168,2
4169,4
4170,4
4171,4
4172,1
4173,2
4174,2
4175,4
4176,0
4177,0
4178,2
4179,0
4180,1
4181,0
4182,1
4183,0
4184,0
4185,4
4186,1
4187,4
4188,0
4189,3
4190,4
4191,3
4192,3
4193,0
4194,0
4195,2
4196,0
4197,0
4198,0
4199,0
4200,2
4201,3
4202,4
4203,3
4204,4
4205,1
4206,3
4207,3
4208,4
4209,3
4210,1
4211,1
4212,0
4213,2
4214,4
4215,1
4216,2
4217,1
4218,0
4219,0
4220,1
4221,4
4222,1
4223,3
4224,4
4225,4
4226,0
4227,0
4228,1
4229,2
4230,2
4231,2
4232,0
4233,2
4234,0
4235,0
4236,0
4237,3
4238,0
4239,3
4240,0
4241,4
4242,3
4243,4
4244,0
4245,1
4246,1
4247,1
4248,0
4249,0
4250,3
4251,3
4252,2
4253,2
4254,1
4255,0
4256,3
4257,4
4258,0
4259,2
4260,0
4261,0
4262,0
4263,0
4264,0
4265,1
4266,0
4267,1
4268,1
4269,4
4270,2
4271,0
4272,1
4273,2
4274,1
4275,3
4276,0
4277,2
4278,4
4279,3
4280,4
4281,3
4282,0
4283,2
4284,1
4285,1
4286,1
4287,3
4288,3
4289,2
4290,3
4291,0
4292,3
4293,2
4294,0
4295,0
4296,0
4297,3
4298,3
4299,2
4300,2
4301,1
4302,3
4303,3
4304,0
4305,0
4306,2
4307,4
4308,3
4309,4
4310,3
4311,2
4312,4
4313,0
4314,1
4315,1
4316,1
4317,1
4318,1
4319,0
4320,1
4321,3
4322,1
4323,4
4324,0
4325,2
4326,3
4327,2
4328,4
4329,1
4330,1
4331,1
4332,2
4333,3
4334,2
4335,2
4336,2
4337,2
4338,1
4339,3
4340,1
4341,0
4342,0
4343,2
4344,2
4345,0
4346,0
4347,2
4348,1
4349,1
4350,3
4351,2
4352,2
4353,1
4354,2
4355,4
4356,4
4357,0
4358,4
4359,0
4360,0
4361,1
4362,2
4363,1
4364,0
4365,4
4366,0
4367,1
4368,1
4369,1
4370,0
4371,2
4372,4
4373,0
4374,0
4375,4
4376,4
4377,0
4378,3
4379,4
4380,0
4381,3
4382,0
4383,0
4384,1
4385,3
4386,2
4387,0
4388,0
4389,2
4390,0
4391,0
4392,0
4393,2
4394,4
4395,3
4396,1
4397,4
4398,3
4399,0
4400,1
4401,0
4402,4
4403,2
4404,0
4405,0
4406,2
4407,1
4408,2
4409,2
4410,1
4411,2
4412,2
4413,0
4414,0
4415,1
4416,3
4417,4
4418,0
4419,0
4420,0
4421,3
4422,0
4423,0
4424,0
4425,4
4426,1
4427,2
4428,4
4429,2
4430,1
4431,3
4432,0
4433,0
4434,4
4435,3
4436,0
4437,1
4438,0
4439,3
4440,0
4441,4
4442,0
4443,3
4444,4
4445,4
4446,3
4447,1
4448,0
4449,1
4450,0
4451,3
4452,0
4453,1
4454,3
4455,0
4456,4
4457,1
4458,4
4459,1
4460,4
4461,1
4462,0
4463,0
4464,4
4465,2
4466,1
4467,0
4468,4
4469,0
4470,3
4471,1
4472,1
4473,2
4474,2
4475,1
4476,1
4477,1
4478,0
4479,0
4480,1
4481,0
4482,0
4483,1
4484,0
4485,2
4486,0
4487,0
4488,4
4489,0
4490,1
4491,1
4492,0
4493,0
4494,4
4495,4
4496,4
4497,3
4498,0
4499,1
4500,1
4501,0
4502,0
4503,0
4504,0
4505,0
4506,2
4507,3
4508,0
4509,3
4510,0
4511,3
4512,4
4513,4
4514,2
4515,3
4516,2
4517,0
4518,3
4519,4
4520,2
4521,2
4522,0
4523,0
4524,0
4525,0
4526,4
4527,4
4528,4
4529,3
4530,1
4531,4
4532,4
4533,3
4534,4
4535,3
4536,3
4537,2
4538,2
4539,3
4540,1
4541,1
4542,2
4543,0
4544,4
4545,1
4546,0
4547,0
4548,2
4549,1
4550,3
4551,4
4552,4
4553,0
4554,3
4555,1
4556,3
4557,2
4558,4
4559,0
4560,1
4561,1
4562,3
4563,1
4564,1
4565,1
4566,4
4567,4
4568,0
4569,1
4570,0
4571,3
4572,0
4573,1
4574,4
4575,0
4576,0
4577,1
4578,0
4579,2
4580,3
4581,2
4582,3
4583,1
4584,1
4585,1
4586,2
4587,1
4588,1
4589,3
4590,4
4591,4
4592,2
4593,0
4594,0
4595,1
4596,0
4597,3
4598,4
4599,0
4600,1
4601,3
4602,1
4603,3
4604,4
4605,4
4606,0
4607,0
4608,4
4609,4
4610,2
4611,0
4612,2
4613,3
4614,3
4615,0
4616,4
4617,4
4618,4
4619,1
4620,3
4621,3
4622,0
4623,4
4624,0
4625,1
4626,3
4627,2
4628,4
4629,0
4630,3
4631,1
4632,2
4633,2
4634,4
4635,2
4636,3
4637,4
4638,3
4639,0
4640,0
4641,1
4642,0
4643,0
4644,0
4645,0
4646,3
4647,4
4648,3
4649,4
4650,1
4651,4
4652,3
4653,1
4654,0
4655,1
4656,1
4657,3
4658,3
4659,1
4660,0
4661,0
4662,2
4663,4
4664,2
4665,1
4666,1
4667,4
4668,1
4669,0
4670,0
4671,0
4672,0
4673,0
4674,1
4675,0
4676,2
4677,0
4678,0
4679,4
4680,0
4681,4
4682,4
4683,1
4684,0
4685,0
4686,0
4687,2
4688,0
4689,0
4690,1
4691,4
4692,1
4693,4
4694,2
4695,2
4696,0
4697,0
4698,0
4699,3
4700,2
4701,1
4702,3
4703,1
4704,0
4705,3
4706,0
4707,2
4708,0
4709,1
4710,3
4711,4
4712,3
4713,2
4714,2
4715,2
4716,2
4717,2
4718,4
4719,0
4720,1
4721,3
4722,1
4723,2
4724,4
4725,1
4726,3
4727,2
4728,0
4729,2
4730,0
4731,2
4732,2
4733,2
4734,1
4735,1
4736,4
4737,0
4738,3
4739,3
4740,3
4741,2
4742,2
4743,2
4744,0
4745,0
4746,0
4747,2
4748,0
4749,1
4750,2
4751,1
4752,2
4753,2
4754,0
4755,2
4756,0
4757,0
4758,0
4759,4
4760,0
4761,2
4762,3
4763,3
4764,0
4765,0
4766,4
4767,1
4768,4
4769,4
4770,2
4771,1
4772,1
4773,2
4774,4
4775,4
4776,4
4777,4
4778,4
4779,4
4780,1
4781,0
4782,1
4783,0
4784,3
4785,2
4786,1
4787,0
4788,0
4789,1
4790,2
4791,1
4792,2
4793,1
4794,2
4795,2
4796,3
4797,0
4798,0
4799,1
4800,0
4801,4
4802,3
4803,3
4804,0
4805,4
4806,1
4807,1
4808,2
4809,3
4810,3
4811,1
4812,2
4813,1
4814,1
4815,2
4816,3
4817,2
4818,1
4819,1
4820,2
4821,2
4822,1
4823,3
4824,3
4825,1
4826,0
4827,0
4828,0
4829,1
4830,4
4831,2
4832,2
4833,0
4834,0
4835,4
4836,0
4837,0
4838,0
4839,0
4840,3
4841,4
4842,0
4843,0
4844,0
4845,0
4846,3
4847,0
4848,0
4849,0
4850,2
4851,0
4852,0
4853,2
4854,0
4855,2
4856,2
4857,4
4858,0
4859,4
4860,2
4861,1
4862,2
4863,2
4864,3
4865,0
4866,4
4867,1
4868,3
4869,1
4870,4
4871,1
4872,3
4873,2
4874,3
4875,2
4876,2
4877,3
4878,0
4879,2
4880,0
4881,2
4882,3
4883,2
4884,0
4885,2
4886,0
4887,1
4888,1
4889,2
4890,1
4891,3
4892,1
4893,2
4894,3
4895,3
4896,4
4897,3
4898,1
4899,0
4900,3
4901,4
4902,3
4903,1
4904,3
4905,3
4906,2
4907,2
4908,4
4909,3
4910,2
4911,2
4912,0
4913,3
4914,2
4915,4
4916,3
4917,0
4918,4
4919,0
4920,0
4921,3
4922,2
4923,3
4924,1
4925,2
4926,2
4927,3
4928,2
4929,2
4930,2
4931,0
4932,0
4933,1
4934,2
4935,1
4936,1
4937,2
4938,1
4939,0
4940,0
4941,1
4942,0
4943,2
4944,2
4945,0
4946,0
4947,1
4948,0
4949,0
4950,1
4951,0
4952,0
4953,0
4954,0
4955,0
4956,0
4957,0
4958,0
4959,2
4960,1
4961,0
4962,2
4963,3
4964,0
4965,1
4966,0
4967,2
4968,1
4969,0
4970,0
4971,3
4972,0
4973,0
4974,0
4975,1
4976,0
4977,3
4978,0
4979,2
4980,0
4981,3
4982,0
4983,4
4984,1
4985,2
4986,4
4987,1
4988,3
4989,1
4990,4
4991,0
4992,4
4993,1
4994,4
4995,3
4996,0
4997,0
4998,0
4999,0
5000,0
5001,4
5002,2
5003,3
5004,1
5005,1
5006,0
5007,4
5008,0
5009,0
5010,0
5011,0
5012,4
5013,4
5014,4
5015,1
5016,2
5017,0
5018,0
5019,4
5020,2
5021,4
5022,4
5023,4
5024,0
5025,3
5026,3
5027,4
5028,2
5029,0
5030,1
5031,0
5032,0
5033,4
5034,3
5035,0
5036,1
5037,1
5038,3
5039,3
5040,4
5041,4
5042,3
5043,2
5044,2
5045,4
5046,4
5047,4
5048,4
5049,4
5050,4
5051,1
5052,0
5053,0
5054,2
5055,0
5056,3
5057,0
5058,0
5059,4
5060,4
5061,3
5062,4
5063,0
5064,1
5065,0
5066,2
5067,3
5068,2
5069,1
5070,2
5071,2
5072,0
5073,3
5074,2
5075,2
5076,3
5077,0
5078,4
5079,0
5080,1
5081,2
5082,2
5083,0
5084,4
5085,3
5086,2
5087,1
5088,4
5089,2
5090,2
5091,2
5092,1
5093,1
5094,2
5095,3
5096,0
5097,1
5098,3
5099,0
5100,0
5101,1
5102,3
5103,2
5104,3
5105,2
5106,4
5107,3
5108,0
5109,1
5110,4
5111,4
5112,0
5113,0
5114,0
5115,3
5116,4
5117,3
5118,1
5119,4
5120,0
5121,1
5122,1
5123,1
5124,2
5125,2
5126,0
5127,2
5128,2
5129,3
5130,4
5131,0
5132,2
5133,4
5134,4
5135,3
5136,2
5137,0
5138,1
5139,1
5140,1
5141,4
5142,0
5143,2
5144,0
5145,0
5146,1
5147,1
5148,1
5149,1
5150,3
5151,1
5152,2
5153,0
5154,1
5155,0
5156,3
5157,3
5158,3
5159,0
5160,1
5161,2
5162,1
5163,4
5164,4
5165,0
5166,0
5167,0
5168,3
5169,4
5170,0
5171,0
5172,0
5173,3
5174,4
5175,1
5176,2
5177,0
5178,0
5179,4
5180,0
5181,0
5182,1
5183,1
5184,4
5185,3
5186,3
5187,3
5188,2
5189,1
5190,1
5191,4
5192,0
5193,0
5194,4
5195,4
5196,0
5197,0
5198,3
5199,2
5200,3
5201,1
5202,0
5203,0
5204,0
5205,4
5206,0
5207,4
5208,3
5209,2
5210,3
5211,1
5212,0
5213,0
5214,0
5215,2
5216,0
5217,0
5218,2
5219,3
5220,3
5221,3
5222,4
5223,2
5224,4
5225,0
5226,0
5227,2
5228,1
5229,3
5230,2
5231,3
5232,0
5233,3
5234,2
5235,3
5236,2
5237,1
5238,4
5239,2
5240,0
5241,0
5242,2
5243,1
5244,1
5245,0
5246,0
5247,0
5248,3
5249,1
5250,0
5251,0
5252,0
5253,1
5254,4
5255,0
5256,1
5257,1
5258,2
5259,0
5260,0
5261,1
5262,0
5263,4
5264,3
5265,2
5266,4
5267,4
5268,1
5269,2
5270,1
5271,1
5272,1
5273,0
5274,4
5275,0
5276,1
5277,4
5278,2
5279,0
5280,3
5281,4
5282,3
5283,0
5284,2
5285,4
5286,4
5287,0
5288,1
5289,4
5290,2
5291,0
5292,2
5293,3
5294,2
5295,4
5296,0
5297,0
5298,3
5299,1
5300,0
5301,0
5302,0
5303,2
5304,0
5305,1
5306,0
5307,0
5308,0
5309,0
5310,0
5311,0
5312,2
5313,0
5314,0
5315,3
5316,0
5317,0
5318,0
5319,1
5320,3
5321,3
5322,2
5323,1
5324,4
5325,0
5326,0
5327,1
5328,3
5329,2
5330,0
5331,4
5332,2
5333,0
5334,0
5335,0
5336,2
5337,4
5338,0
5339,0
5340,0
5341,0
5342,4
5343,0
5344,0
5345,4
5346,1
5347,2
5348,0
5349,1
5350,0
5351,0
5352,2
5353,1
5354,4
5355,0
5356,2
5357,1
5358,3
5359,2
5360,4
5361,3
5362,0
5363,4
5364,0
5365,4
5366,4
5367,1
5368,1
5369,1
5370,1
5371,0
5372,3
5373,4
5374,0
5375,4
5376,1
5377,3
5378,0
5379,1
5380,3
5381,3
5382,2
5383,2
5384,3
5385,2
5386,4
5387,4
5388,4
5389,1
5390,2
5391,2
5392,4
5393,0
5394,3
5395,1
5396,4
5397,3
5398,1
5399,1
5400,0
5401,2
5402,2
5403,2
5404,0
5405,4
5406,2
5407,2
5408,1
5409,1
5410,1
5411,0
5412,2
5413,4
5414,2
5415,3
5416,4
5417,0
5418,0
5419,4
5420,4
5421,0
5422,2
5423,4
5424,3
5425,3
5426,1
5427,3
5428,3
5429,4
5430,3
5431,1
5432,4
5433,2
5434,2
5435,4
5436,2
5437,3
5438,0
5439,3
5440,0
5441,4
5442,0
5443,4
5444,0
5445,4
5446,1
5447,0
5448,0
5449,3
5450,0
5451,3
5452,1
5453,3
5454,0
5455,0
5456,3
5457,4
5458,0
5459,4
5460,3
5461,0
5462,2
5463,4
5464,4
5465,2
5466,2
5467,0
5468,2
5469,0
5470,0
5471,3
5472,3
5473,2
5474,0
5475,3
5476,0
5477,4
5478,1
5479,2
5480,1
5481,4
5482,3
5483,0
5484,0
5485,1
5486,1
5487,4
5488,2
5489,3
5490,0
5491,4
5492,3
5493,1
5494,4
5495,1
5496,2
5497,0
5498,0
5499,2
5500,3
5501,0
5502,0
5503,2
5504,3
5505,0
5506,4
5507,4
5508,1
5509,4
5510,3
5511,0
5512,2
5513,0
5514,0
5515,3
5516,4
5517,4
5518,0
5519,0
5520,2
5521,1
5522,2
5523,0
5524,1
5525,0
5526,4
5527,4
5528,0
5529,4
5530,4
5531,0
5532,2
5533,4
5534,4
5535,4
5536,4
5537,3
5538,4
5539,0
5540,2
5541,4
5542,3
5543,1
5544,4
5545,4
5546,4
5547,0
5548,1
5549,0
5550,2
5551,2
5552,4
5553,4
5554,0
5555,3
5556,3
5557,0
5558,3
5559,0
5560,0
5561,0
5562,0
5563,4
5564,0
5565,2
5566,1
5567,0
5568,0
5569,2
5570,0
5571,1
5572,1
5573,0
5574,0
5575,4
5576,1
5577,0
5578,0
5579,4
5580,3
5581,4
5582,2
5583,2
5584,4
5585,4
5586,2
5587,2
5588,1
5589,2
5590,4
5591,3
5592,3
5593,2
5594,0
5595,2
5596,3
5597,0
5598,0
5599,0
5600,4
5601,4
5602,0
5603,0
5604,0
5605,1
5606,4
5607,1
5608,0
5609,0
5610,1
5611,4
5612,2
5613,0
5614,4
5615,1
5616,2
5617,4
5618,0
5619,1
5620,1
5621,3
5622,2
5623,0
5624,0
5625,4
5626,3
5627,0
5628,3
5629,3
5630,1
5631,2
5632,4
5633,4
5634,0
5635,1
5636,3
5637,2
5638,3
5639,0
5640,1
5641,3
5642,2
5643,1
5644,0
5645,0
5646,0
5647,1
5648,1
5649,1
5650,2
5651,0
5652,0
5653,0
5654,2
5655,0
5656,1
5657,3
5658,0
5659,0
5660,0
5661,3
5662,1
5663,0
5664,0
5665,1
5666,1
5667,2
5668,2
5669,4
5670,0
5671,4
5672,0
5673,4
5674,0
5675,2
5676,4
5677,1
5678,3
5679,4
5680,3
5681,3
5682,0
5683,4
5684,4
5685,3
5686,0
5687,3
5688,0
5689,3
5690,2
5691,4
5692,0
5693,4
5694,2
5695,1
5696,0
5697,1
5698,2
5699,1
5700,0
5701,4
5702,0
5703,0
5704,1
5705,0
5706,4
5707,4
5708,4
5709,0
5710,2
5711,0
5712,0
5713,4
5714,3
5715,0
5716,0
5717,4
5718,0
5719,1
5720,0
5721,4
5722,3
5723,1
5724,0
5725,1
5726,4
5727,3
5728,3
5729,1
5730,3
5731,4
5732,0
5733,2
5734,1
5735,1
5736,2
5737,1
5738,0
5739,1
5740,1
5741,1
5742,2
5743,0
5744,4
5745,0
5746,2
5747,2
5748,4
5749,3
5750,2
5751,3
5752,3
5753,2
5754,0
5755,0
5756,4
5757,2
5758,2
5759,2
5760,4
5761,2
5762,3
5763,4
5764,0
5765,0
5766,1
5767,0
5768,3
5769,2
5770,3
5771,2
5772,4
5773,1
5774,0
5775,4
5776,4
5777,0
5778,4
5779,2
5780,3
5781,0
5782,2
5783,3
5784,1
5785,4
5786,4
5787,0
5788,4
5789,3
5790,3
5791,2
5792,0
5793,0
5794,3
5795,3
5796,4
